space,room_size,capacity,user_per_min,width1,width2,width3,width4,width5,no_of_openings_1,no_of_openings_2,no_of_openings_3,no_of_openings_4,no_of_openings_5
wait/circulate,400,154,54,0.9,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,500,192,54,0.9,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,100,38,60,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,125,48,60,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,150,58,60,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,175,67,60,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,200,77,60,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,400,154,60,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,500,192,60,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,100,38,72,1.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,125,48,72,1.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,150,58,72,1.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,175,67,72,1.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,200,77,72,1.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,400,154,72,1.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,500,192,72,1.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,100,38,90,1.5,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,125,48,90,1.5,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,150,58,90,1.5,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,175,67,90,1.5,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,200,77,90,1.5,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,400,154,90,1.5,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,500,192,90,1.5,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,100,38,120,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,125,48,120,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,150,58,120,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,175,67,120,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,200,77,120,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,400,154,120,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,500,192,120,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,100,38,132,2.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,125,48,132,2.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,150,58,132,2.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,175,67,132,2.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,200,77,132,2.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,400,154,132,2.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,500,192,132,2.2,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,100,38,144,2.4,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,125,48,144,2.4,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,150,58,144,2.4,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,175,67,144,2.4,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,200,77,144,2.4,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,400,154,144,2.4,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,500,192,144,2.4,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,100,38,180,3.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,125,48,180,3.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,150,58,180,3.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,175,67,180,3.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,200,77,180,3.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,400,154,180,3.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,500,192,180,3.0,0.0,0.0,0.0,0.0,True,False,False,False,False
wait/circulate,100,38,200,0.75,0.75,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,200,0.75,0.75,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,200,0.75,0.75,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,200,0.75,0.75,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,200,0.75,0.75,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,200,0.75,0.75,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,200,0.75,0.75,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,208,0.75,0.81,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,208,0.75,0.81,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,208,0.75,0.81,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,208,0.75,0.81,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,208,0.75,0.81,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,208,0.75,0.81,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,208,0.75,0.81,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,220,0.75,0.9,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,220,0.75,0.9,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,220,0.75,0.9,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,220,0.75,0.9,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,220,0.75,0.9,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,220,0.75,0.9,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,220,0.75,0.9,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,234,0.75,1.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,234,0.75,1.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,234,0.75,1.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,234,0.75,1.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,234,0.75,1.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,234,0.75,1.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,234,0.75,1.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,260,0.75,1.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,260,0.75,1.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,260,0.75,1.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,260,0.75,1.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,260,0.75,1.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,260,0.75,1.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,260,0.75,1.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,300,0.75,1.5,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,300,0.75,1.5,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,300,0.75,1.5,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,300,0.75,1.5,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,300,0.75,1.5,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,300,0.75,1.5,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,300,0.75,1.5,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,600,0.75,2.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,600,0.75,2.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,600,0.75,2.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,600,0.75,2.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,600,0.75,2.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,600,0.75,2.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,600,0.75,2.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,660,0.75,2.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,660,0.75,2.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,660,0.75,2.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,660,0.75,2.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,660,0.75,2.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,660,0.75,2.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,660,0.75,2.2,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,720,0.75,2.4,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,720,0.75,2.4,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,720,0.75,2.4,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,720,0.75,2.4,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,720,0.75,2.4,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,720,0.75,2.4,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,720,0.75,2.4,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,900,0.75,3.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,125,48,900,0.75,3.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,150,58,900,0.75,3.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,175,67,900,0.75,3.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,200,77,900,0.75,3.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,400,154,900,0.75,3.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,500,192,900,0.75,3.0,0.0,0.0,0.0,False,True,False,False,False
wait/circulate,100,38,300,0.75,0.75,0.75,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,300,0.75,0.75,0.75,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,300,0.75,0.75,0.75,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,300,0.75,0.75,0.75,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,300,0.75,0.75,0.75,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,300,0.75,0.75,0.75,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,300,0.75,0.75,0.75,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,308,0.75,0.75,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,308,0.75,0.75,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,308,0.75,0.75,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,308,0.75,0.75,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,308,0.75,0.75,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,308,0.75,0.75,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,308,0.75,0.75,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,320,0.75,0.75,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,320,0.75,0.75,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,320,0.75,0.75,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,320,0.75,0.75,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,320,0.75,0.75,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,320,0.75,0.75,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,320,0.75,0.75,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,333,0.75,0.75,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,333,0.75,0.75,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,333,0.75,0.75,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,333,0.75,0.75,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,333,0.75,0.75,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,333,0.75,0.75,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,333,0.75,0.75,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,360,0.75,0.75,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,360,0.75,0.75,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,360,0.75,0.75,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,360,0.75,0.75,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,360,0.75,0.75,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,360,0.75,0.75,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,360,0.75,0.75,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,400,0.75,0.75,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,400,0.75,0.75,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,400,0.75,0.75,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,400,0.75,0.75,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,400,0.75,0.75,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,400,0.75,0.75,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,400,0.75,0.75,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,900,0.75,0.75,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,900,0.75,0.75,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,900,0.75,0.75,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,900,0.75,0.75,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,900,0.75,0.75,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,900,0.75,0.75,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,900,0.75,0.75,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,990,0.75,0.75,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,990,0.75,0.75,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,990,0.75,0.75,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,990,0.75,0.75,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,990,0.75,0.75,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,990,0.75,0.75,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,990,0.75,0.75,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,1080,0.75,0.75,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,1080,0.75,0.75,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,1080,0.75,0.75,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,1080,0.75,0.75,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,1080,0.75,0.75,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,1080,0.75,0.75,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,1080,0.75,0.75,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,1350,0.75,0.75,3.0,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,1350,0.75,0.75,3.0,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,1350,0.75,0.75,3.0,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,1350,0.75,0.75,3.0,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,1350,0.75,0.75,3.0,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,1350,0.75,0.75,3.0,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,1350,0.75,0.75,3.0,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,316,0.75,0.81,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,316,0.75,0.81,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,316,0.75,0.81,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,316,0.75,0.81,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,316,0.75,0.81,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,316,0.75,0.81,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,316,0.75,0.81,0.81,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,340,0.75,0.9,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,340,0.75,0.9,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,340,0.75,0.9,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,340,0.75,0.9,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,340,0.75,0.9,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,340,0.75,0.9,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,340,0.75,0.9,0.9,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,367,0.75,1.0,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,367,0.75,1.0,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,367,0.75,1.0,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,367,0.75,1.0,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,367,0.75,1.0,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,367,0.75,1.0,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,367,0.75,1.0,1.0,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,420,0.75,1.2,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,420,0.75,1.2,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,420,0.75,1.2,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,420,0.75,1.2,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,420,0.75,1.2,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,420,0.75,1.2,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,420,0.75,1.2,1.2,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,500,0.75,1.5,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,500,0.75,1.5,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,500,0.75,1.5,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,500,0.75,1.5,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,500,0.75,1.5,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,500,0.75,1.5,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,500,0.75,1.5,1.5,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,900,0.75,2.0,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,900,0.75,2.0,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,900,0.75,2.0,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,900,0.75,2.0,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,900,0.75,2.0,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,900,0.75,2.0,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,900,0.75,2.0,2.0,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,990,0.75,2.2,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,990,0.75,2.2,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,990,0.75,2.2,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,990,0.75,2.2,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,990,0.75,2.2,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,990,0.75,2.2,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,990,0.75,2.2,2.2,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,1080,0.75,2.4,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,125,48,1080,0.75,2.4,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,150,58,1080,0.75,2.4,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,175,67,1080,0.75,2.4,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,200,77,1080,0.75,2.4,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,400,154,1080,0.75,2.4,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,500,192,1080,0.75,2.4,2.4,0.0,0.0,False,False,True,False,False
wait/circulate,100,38,1350,0.75,3.0,3.0,0.0,0.0,False,False,False,True,False
wait/circulate,125,48,1350,0.75,3.0,3.0,0.0,0.0,False,False,False,True,False
wait/circulate,150,58,1350,0.75,3.0,3.0,0.0,0.0,False,False,False,True,False
wait/circulate,175,67,1350,0.75,3.0,3.0,0.0,0.0,False,False,False,True,False
wait/circulate,200,77,1350,0.75,3.0,3.0,0.0,0.0,False,False,False,True,False
wait/circulate,400,154,1350,0.75,3.0,3.0,0.0,0.0,False,False,False,True,False
wait/circulate,500,192,1350,0.75,3.0,3.0,0.0,0.0,False,False,False,True,False
wait/circulate,100,38,400,0.75,0.75,0.75,0.75,0.0,False,False,False,True,False
wait/circulate,125,48,400,0.75,0.75,0.75,0.75,0.0,False,False,False,True,False
wait/circulate,150,58,400,0.75,0.75,0.75,0.75,0.0,False,False,False,True,False
wait/circulate,175,67,400,0.75,0.75,0.75,0.75,0.0,False,False,False,True,False
wait/circulate,200,77,400,0.75,0.75,0.75,0.75,0.0,False,False,False,True,False
wait/circulate,400,154,400,0.75,0.75,0.75,0.75,0.0,False,False,False,True,False
wait/circulate,500,192,400,0.75,0.75,0.75,0.75,0.0,False,False,False,True,False
wait/circulate,100,38,408,0.75,0.75,0.75,0.81,0.0,False,False,False,True,False
wait/circulate,125,48,408,0.75,0.75,0.75,0.81,0.0,False,False,False,True,False
wait/circulate,150,58,408,0.75,0.75,0.75,0.81,0.0,False,False,False,True,False
wait/circulate,175,67,408,0.75,0.75,0.75,0.81,0.0,False,False,False,True,False
wait/circulate,200,77,408,0.75,0.75,0.75,0.81,0.0,False,False,False,True,False
wait/circulate,400,154,408,0.75,0.75,0.75,0.81,0.0,False,False,False,True,False
wait/circulate,500,192,408,0.75,0.75,0.75,0.81,0.0,False,False,False,True,False
